adj_em,adj_o,luck,adj_tempo,sos_adj_em,sos_adj_o,sos_adj_d,nc_sos_adj_em,ncaa_seed,threeptavg,twoptavg,win14pct,ftpct,OffRebGame,DefRebGame,TO_game,T2_adj_em,T2_adj_o,T2_luck,T2_adj_tempo,T2_sos_adj_em,T2_sos_adj_o,T2_sos_adj_d,T2_nc_sos_adj_em,T2_ncaa_seed,T2_threeptavg,T2_twoptavg,T2_win14pct,T2_ftpct,T2_OffRebGame,T2_DefRebGame,T2_TO_game,Team1Win
24.17,112.6,0.001,63.1,11.91,108.8,96.9,-0.75,3.0,0.0,0.0,0.0,0.0,11.0,25.0,13.0,11.42,110.7,0.021,64.3,-1.5,101.5,103.0,-3.18,14.0,0.0,0.0,1.0,0.0,8.0,23.0,14.0,1.0
11.42,110.7,0.021,64.3,-1.5,101.5,103.0,-3.18,14.0,0.0,0.0,1.0,0.0,8.0,23.0,14.0,24.17,112.6,0.001,63.1,11.91,108.8,96.9,-0.75,3.0,0.0,0.0,0.0,0.0,11.0,25.0,13.0,0.0
16.78,106.6,0.052000000000000005,67.9,5.92,105.1,99.2,-8.08,12.0,0.0,0.0,0.0,0.0,12.0,25.0,14.0,18.69,109.0,-0.016,66.1,6.38,106.8,100.4,-2.26,5.0,0.0,0.0,0.0,0.0,10.0,25.0,12.0,1.0
18.69,109.0,-0.016,66.1,6.38,106.8,100.4,-2.26,5.0,0.0,0.0,0.0,0.0,10.0,25.0,12.0,16.78,106.6,0.052000000000000005,67.9,5.92,105.1,99.2,-8.08,12.0,0.0,0.0,0.0,0.0,12.0,25.0,14.0,0.0
20.01,108.6,0.0,63.8,3.91,104.5,100.6,-3.98,4.0,0.0,0.0,0.0,0.0,9.0,23.0,11.0,7.68,104.7,0.039,63.8,0.36,102.7,102.3,3.94,13.0,0.0,0.0,1.0,0.0,11.0,25.0,14.0,1.0
7.68,104.7,0.039,63.8,0.36,102.7,102.3,3.94,13.0,0.0,0.0,1.0,0.0,11.0,25.0,14.0,20.01,108.6,0.0,63.8,3.91,104.5,100.6,-3.98,4.0,0.0,0.0,0.0,0.0,9.0,23.0,11.0,0.0
24.83,113.1,-0.004,63.1,9.46,106.8,97.4,-4.44,4.0,0.0,0.0,0.0,0.0,14.0,24.0,12.0,2.14,104.9,0.175,62.7,-5.21,101.8,107.0,8.71,13.0,0.0,0.0,1.0,0.0,7.0,23.0,12.0,1.0
2.14,104.9,0.175,62.7,-5.21,101.8,107.0,8.71,13.0,0.0,0.0,1.0,0.0,7.0,23.0,12.0,24.83,113.1,-0.004,63.1,9.46,106.8,97.4,-4.44,4.0,0.0,0.0,0.0,0.0,14.0,24.0,12.0,0.0
20.28,114.0,0.002,66.4,5.09,105.8,100.7,-0.22,5.0,0.0,0.0,0.0,0.0,13.0,20.0,11.0,11.52,106.8,0.085,65.2,-0.35,102.4,102.7,0.28,12.0,0.0,0.0,0.0,0.0,13.0,24.0,13.0,1.0
11.52,106.8,0.085,65.2,-0.35,102.4,102.7,0.28,12.0,0.0,0.0,0.0,0.0,13.0,24.0,13.0,20.28,114.0,0.002,66.4,5.09,105.8,100.7,-0.22,5.0,0.0,0.0,0.0,0.0,13.0,20.0,11.0,0.0
20.31,111.8,-0.002,63.8,6.71,106.9,100.2,0.17,9.0,0.0,0.0,0.0,0.0,13.0,25.0,12.0,24.08,115.6,-0.057999999999999996,59.3,4.52,104.9,100.4,-9.69,8.0,0.0,0.0,0.0,0.0,12.0,22.0,10.0,1.0
24.08,115.6,-0.057999999999999996,59.3,4.52,104.9,100.4,-9.69,8.0,0.0,0.0,0.0,0.0,12.0,22.0,10.0,20.31,111.8,-0.002,63.8,6.71,106.9,100.2,0.17,9.0,0.0,0.0,0.0,0.0,13.0,25.0,12.0,0.0
21.75,118.3,-0.009000000000000001,63.8,5.73,105.5,99.7,1.63,7.0,0.0,0.0,1.0,0.0,8.0,26.0,12.0,15.57,105.9,-0.012,63.0,7.31,105.6,98.3,-5.68,10.0,0.0,0.0,0.0,0.0,14.0,25.0,12.0,1.0
15.57,105.9,-0.012,63.0,7.31,105.6,98.3,-5.68,10.0,0.0,0.0,0.0,0.0,14.0,25.0,12.0,21.75,118.3,-0.009000000000000001,63.8,5.73,105.5,99.7,1.63,7.0,0.0,0.0,1.0,0.0,8.0,26.0,12.0,0.0
26.98,119.1,0.033,66.7,9.95,108.4,98.5,6.85,2.0,0.0,0.0,0.0,0.0,9.0,24.0,10.0,1.36,102.6,0.08199999999999999,61.7,-5.19,98.6,103.8,-6.61,15.0,0.0,0.0,1.0,0.0,9.0,23.0,13.0,1.0
1.36,102.6,0.08199999999999999,61.7,-5.19,98.6,103.8,-6.61,15.0,0.0,0.0,1.0,0.0,9.0,23.0,13.0,26.98,119.1,0.033,66.7,9.95,108.4,98.5,6.85,2.0,0.0,0.0,0.0,0.0,9.0,24.0,10.0,0.0
6.27,104.9,0.039,67.9,-2.79,101.3,104.1,4.57,15.0,0.0,0.0,1.0,0.0,11.0,24.0,14.0,21.24,107.6,0.038,61.2,7.42,106.3,98.9,-6.15,2.0,0.0,0.0,0.0,0.0,9.0,23.0,12.0,1.0
21.24,107.6,0.038,61.2,7.42,106.3,98.9,-6.15,2.0,0.0,0.0,0.0,0.0,9.0,23.0,12.0,6.27,104.9,0.039,67.9,-2.79,101.3,104.1,4.57,15.0,0.0,0.0,1.0,0.0,11.0,24.0,14.0,0.0
31.18,117.2,-0.08900000000000001,61.9,7.0,105.6,98.6,4.09,3.0,0.0,0.0,0.0,0.0,10.0,24.0,11.0,2.82,106.6,0.075,71.9,-3.56,99.6,103.2,8.11,14.0,0.0,0.0,1.0,0.0,13.0,24.0,14.0,1.0
2.82,106.6,0.075,71.9,-3.56,99.6,103.2,8.11,14.0,0.0,0.0,1.0,0.0,13.0,24.0,14.0,31.18,117.2,-0.08900000000000001,61.9,7.0,105.6,98.6,4.09,3.0,0.0,0.0,0.0,0.0,10.0,24.0,11.0,0.0
15.82,110.6,0.042,64.6,10.84,108.1,97.3,-0.8,7.0,0.0,0.0,0.0,0.0,11.0,21.0,11.0,14.62,106.5,0.028999999999999998,63.7,9.15,107.3,98.1,3.8,10.0,0.0,0.0,0.0,0.0,11.0,25.0,13.0,1.0
14.62,106.5,0.028999999999999998,63.7,9.15,107.3,98.1,3.8,10.0,0.0,0.0,0.0,0.0,11.0,25.0,13.0,15.82,110.6,0.042,64.6,10.84,108.1,97.3,-0.8,7.0,0.0,0.0,0.0,0.0,11.0,21.0,11.0,0.0
29.31,120.8,-0.021,66.0,8.86,106.7,97.8,-5.16,1.0,0.0,0.0,0.0,0.0,12.0,26.0,13.0,-0.92,100.2,0.063,62.9,-3.42,101.9,105.3,-4.5,16.0,0.0,0.0,1.0,0.0,10.0,22.0,11.0,1.0
-0.92,100.2,0.063,62.9,-3.42,101.9,105.3,-4.5,16.0,0.0,0.0,1.0,0.0,10.0,22.0,11.0,29.31,120.8,-0.021,66.0,8.86,106.7,97.8,-5.16,1.0,0.0,0.0,0.0,0.0,12.0,26.0,13.0,0.0
17.63,117.5,-0.046,68.3,6.74,105.5,98.7,-3.12,10.0,0.0,0.0,0.0,0.0,12.0,26.0,13.0,16.65,114.6,0.046,60.3,6.53,105.1,98.6,-6.61,7.0,0.0,0.0,0.0,0.0,11.0,25.0,11.0,1.0
16.65,114.6,0.046,60.3,6.53,105.1,98.6,-6.61,7.0,0.0,0.0,0.0,0.0,11.0,25.0,11.0,17.63,117.5,-0.046,68.3,6.74,105.5,98.7,-3.12,10.0,0.0,0.0,0.0,0.0,12.0,26.0,13.0,0.0
25.23,112.7,0.01,66.4,7.05,106.8,99.8,2.64,1.0,0.0,0.0,0.0,0.0,10.0,28.0,13.0,-0.41,101.8,0.028999999999999998,64.6,-2.47,100.9,103.3,3.24,16.0,0.0,0.0,1.0,0.0,11.0,23.0,15.0,1.0
-0.41,101.8,0.028999999999999998,64.6,-2.47,100.9,103.3,3.24,16.0,0.0,0.0,1.0,0.0,11.0,23.0,15.0,25.23,112.7,0.01,66.4,7.05,106.8,99.8,2.64,1.0,0.0,0.0,0.0,0.0,10.0,28.0,13.0,0.0
13.89,111.8,0.051,64.6,5.67,105.8,100.1,-0.5,13.0,0.0,0.0,0.0,0.0,10.0,21.0,11.0,18.16,113.5,0.051,61.4,6.82,106.1,99.3,-3.29,4.0,0.0,0.0,0.0,0.0,13.0,21.0,11.0,1.0
18.16,113.5,0.051,61.4,6.82,106.1,99.3,-3.29,4.0,0.0,0.0,0.0,0.0,13.0,21.0,11.0,13.89,111.8,0.051,64.6,5.67,105.8,100.1,-0.5,13.0,0.0,0.0,0.0,0.0,10.0,21.0,11.0,0.0
22.37,113.6,0.027999999999999997,61.9,8.41,107.7,99.3,4.96,2.0,0.0,0.0,0.0,0.0,10.0,25.0,10.0,3.96,106.1,0.07400000000000001,62.2,0.86,104.2,103.3,9.06,15.0,0.0,0.0,1.0,0.0,9.0,22.0,11.0,1.0
3.96,106.1,0.07400000000000001,62.2,0.86,104.2,103.3,9.06,15.0,0.0,0.0,1.0,0.0,9.0,22.0,11.0,22.37,113.6,0.027999999999999997,61.9,8.41,107.7,99.3,4.96,2.0,0.0,0.0,0.0,0.0,10.0,25.0,10.0,0.0
19.85,114.8,-0.036000000000000004,62.3,11.22,108.5,97.3,2.07,11.0,0.0,0.0,0.0,0.0,14.0,23.0,13.0,14.53,111.1,0.068,68.1,8.06,105.9,97.9,0.43,6.0,0.0,0.0,0.0,0.0,10.0,25.0,11.0,1.0
14.53,111.1,0.068,68.1,8.06,105.9,97.9,0.43,6.0,0.0,0.0,0.0,0.0,10.0,25.0,11.0,19.85,114.8,-0.036000000000000004,62.3,11.22,108.5,97.3,2.07,11.0,0.0,0.0,0.0,0.0,14.0,23.0,13.0,0.0
16.95,112.3,-0.011000000000000001,69.2,3.19,103.4,100.2,-7.55,12.0,0.0,0.0,1.0,0.0,13.0,25.0,11.0,22.57,108.3,-0.033,60.4,11.08,108.8,97.7,-3.2,5.0,0.0,0.0,0.0,0.0,11.0,25.0,9.0,1.0
22.57,108.3,-0.033,60.4,11.08,108.8,97.7,-3.2,5.0,0.0,0.0,0.0,0.0,11.0,25.0,9.0,16.95,112.3,-0.011000000000000001,69.2,3.19,103.4,100.2,-7.55,12.0,0.0,0.0,1.0,0.0,13.0,25.0,11.0,0.0
17.14,112.2,0.038,69.6,8.57,106.6,98.0,-0.95,8.0,0.0,0.0,0.0,0.0,13.0,25.0,12.0,13.57,106.3,0.011000000000000001,66.4,9.41,106.5,97.1,0.3,9.0,0.0,0.0,0.0,0.0,11.0,24.0,15.0,1.0
13.57,106.3,0.011000000000000001,66.4,9.41,106.5,97.1,0.3,9.0,0.0,0.0,0.0,0.0,11.0,24.0,15.0,17.14,112.2,0.038,69.6,8.57,106.6,98.0,-0.95,8.0,0.0,0.0,0.0,0.0,13.0,25.0,12.0,0.0
25.42,115.1,0.02,63.6,10.18,107.3,97.1,-5.53,2.0,0.0,0.0,1.0,0.0,10.0,24.0,10.0,7.45,114.4,-0.07,69.7,0.94,102.4,101.4,4.09,15.0,0.0,0.0,1.0,0.0,11.0,24.0,12.0,1.0
7.45,114.4,-0.07,69.7,0.94,102.4,101.4,4.09,15.0,0.0,0.0,1.0,0.0,11.0,24.0,12.0,25.42,115.1,0.02,63.6,10.18,107.3,97.1,-5.53,2.0,0.0,0.0,1.0,0.0,10.0,24.0,10.0,0.0
17.43,107.7,-0.049,65.5,7.65,106.6,98.9,1.92,7.0,0.0,0.0,0.0,0.0,10.0,25.0,11.0,13.8,111.1,0.004,65.2,7.8,106.4,98.6,2.47,10.0,0.0,0.0,0.0,0.0,11.0,24.0,11.0,1.0
13.8,111.1,0.004,65.2,7.8,106.4,98.6,2.47,10.0,0.0,0.0,0.0,0.0,11.0,24.0,11.0,17.43,107.7,-0.049,65.5,7.65,106.6,98.9,1.92,7.0,0.0,0.0,0.0,0.0,10.0,25.0,11.0,0.0
12.67,111.3,0.038,65.6,5.48,105.7,100.2,0.82,9.0,0.0,0.0,0.0,0.0,11.0,23.0,10.0,16.99,116.8,-0.032,66.8,6.54,106.1,99.5,-0.36,8.0,0.0,0.0,0.0,0.0,11.0,25.0,12.0,1.0
16.99,116.8,-0.032,66.8,6.54,106.1,99.5,-0.36,8.0,0.0,0.0,0.0,0.0,11.0,25.0,12.0,12.67,111.3,0.038,65.6,5.48,105.7,100.2,0.82,9.0,0.0,0.0,0.0,0.0,11.0,23.0,10.0,0.0
21.88,115.4,-0.012,65.5,7.99,106.4,98.5,1.45,6.0,0.0,0.0,0.0,0.0,11.0,24.0,13.0,7.07,108.1,0.037000000000000005,63.3,0.6,102.8,102.2,5.07,14.0,0.0,0.0,1.0,0.0,7.0,21.0,13.0,1.0
7.07,108.1,0.037000000000000005,63.3,0.6,102.8,102.2,5.07,14.0,0.0,0.0,1.0,0.0,7.0,21.0,13.0,21.88,115.4,-0.012,65.5,7.99,106.4,98.5,1.45,6.0,0.0,0.0,0.0,0.0,11.0,24.0,13.0,0.0
32.92,117.7,-0.016,65.8,10.23,107.4,97.2,2.15,1.0,0.0,0.0,1.0,0.0,13.0,23.0,12.0,19.12,117.9,0.02,63.8,7.17,105.8,98.6,-0.49,8.0,0.0,0.0,0.0,0.0,14.0,25.0,10.0,1.0
19.12,117.9,0.02,63.8,7.17,105.8,98.6,-0.49,8.0,0.0,0.0,0.0,0.0,14.0,25.0,10.0,32.92,117.7,-0.016,65.8,10.23,107.4,97.2,2.15,1.0,0.0,0.0,1.0,0.0,13.0,23.0,12.0,0.0
18.32,113.2,0.09,63.3,9.28,105.9,96.6,-1.14,3.0,0.0,0.0,0.0,0.0,11.0,23.0,13.0,15.41,110.5,0.087,63.6,7.53,106.8,99.3,4.18,6.0,0.0,0.0,0.0,0.0,11.0,24.0,13.0,1.0
15.41,110.5,0.087,63.6,7.53,106.8,99.3,4.18,6.0,0.0,0.0,0.0,0.0,11.0,24.0,13.0,18.32,113.2,0.09,63.3,9.28,105.9,96.6,-1.14,3.0,0.0,0.0,0.0,0.0,11.0,23.0,13.0,0.0
27.86,121.9,-0.006999999999999999,64.0,11.13,108.2,97.0,-3.09,4.0,0.0,0.0,0.0,0.0,10.0,24.0,9.0,20.28,114.0,0.002,66.4,5.09,105.8,100.7,-0.22,5.0,0.0,0.0,0.0,0.0,13.0,20.0,11.0,1.0
20.28,114.0,0.002,66.4,5.09,105.8,100.7,-0.22,5.0,0.0,0.0,0.0,0.0,13.0,20.0,11.0,27.86,121.9,-0.006999999999999999,64.0,11.13,108.2,97.0,-3.09,4.0,0.0,0.0,0.0,0.0,10.0,24.0,9.0,0.0
24.17,112.6,0.001,63.1,11.91,108.8,96.9,-0.75,3.0,0.0,0.0,0.0,0.0,11.0,25.0,13.0,16.33,107.3,0.055999999999999994,68.3,1.9,104.8,102.9,0.43,6.0,0.0,0.0,1.0,0.0,12.0,25.0,14.0,1.0
16.33,107.3,0.055999999999999994,68.3,1.9,104.8,102.9,0.43,6.0,0.0,0.0,1.0,0.0,12.0,25.0,14.0,24.17,112.6,0.001,63.1,11.91,108.8,96.9,-0.75,3.0,0.0,0.0,0.0,0.0,11.0,25.0,13.0,0.0
16.78,106.6,0.052000000000000005,67.9,5.92,105.1,99.2,-8.08,12.0,0.0,0.0,0.0,0.0,12.0,25.0,14.0,20.01,108.6,0.0,63.8,3.91,104.5,100.6,-3.98,4.0,0.0,0.0,0.0,0.0,9.0,23.0,11.0,1.0
20.01,108.6,0.0,63.8,3.91,104.5,100.6,-3.98,4.0,0.0,0.0,0.0,0.0,9.0,23.0,11.0,16.78,106.6,0.052000000000000005,67.9,5.92,105.1,99.2,-8.08,12.0,0.0,0.0,0.0,0.0,12.0,25.0,14.0,0.0
24.83,113.1,-0.004,63.1,9.46,106.8,97.4,-4.44,4.0,0.0,0.0,0.0,0.0,14.0,24.0,12.0,13.11,107.3,0.040999999999999995,64.9,8.35,106.0,97.6,2.12,12.0,0.0,0.0,0.0,0.0,10.0,26.0,12.0,1.0
13.11,107.3,0.040999999999999995,64.9,8.35,106.0,97.6,2.12,12.0,0.0,0.0,0.0,0.0,10.0,26.0,12.0,24.83,113.1,-0.004,63.1,9.46,106.8,97.4,-4.44,4.0,0.0,0.0,0.0,0.0,14.0,24.0,12.0,0.0
20.31,111.8,-0.002,63.8,6.71,106.9,100.2,0.17,9.0,0.0,0.0,0.0,0.0,13.0,25.0,12.0,27.81,120.5,0.026000000000000002,63.3,4.37,105.4,101.0,5.03,1.0,0.0,0.0,1.0,0.0,11.0,25.0,11.0,1.0
27.81,120.5,0.026000000000000002,63.3,4.37,105.4,101.0,5.03,1.0,0.0,0.0,1.0,0.0,11.0,25.0,11.0,20.31,111.8,-0.002,63.8,6.71,106.9,100.2,0.17,9.0,0.0,0.0,0.0,0.0,13.0,25.0,12.0,0.0
26.98,119.1,0.033,66.7,9.95,108.4,98.5,6.85,2.0,0.0,0.0,0.0,0.0,9.0,24.0,10.0,21.75,118.3,-0.009000000000000001,63.8,5.73,105.5,99.7,1.63,7.0,0.0,0.0,1.0,0.0,8.0,26.0,12.0,1.0
21.75,118.3,-0.009000000000000001,63.8,5.73,105.5,99.7,1.63,7.0,0.0,0.0,1.0,0.0,8.0,26.0,12.0,26.98,119.1,0.033,66.7,9.95,108.4,98.5,6.85,2.0,0.0,0.0,0.0,0.0,9.0,24.0,10.0,0.0
6.27,104.9,0.039,67.9,-2.79,101.3,104.1,4.57,15.0,0.0,0.0,1.0,0.0,11.0,24.0,14.0,17.43,107.7,-0.049,65.5,7.65,106.6,98.9,1.92,7.0,0.0,0.0,0.0,0.0,10.0,25.0,11.0,1.0
17.43,107.7,-0.049,65.5,7.65,106.6,98.9,1.92,7.0,0.0,0.0,0.0,0.0,10.0,25.0,11.0,6.27,104.9,0.039,67.9,-2.79,101.3,104.1,4.57,15.0,0.0,0.0,1.0,0.0,11.0,24.0,14.0,0.0
31.18,117.2,-0.08900000000000001,61.9,7.0,105.6,98.6,4.09,3.0,0.0,0.0,0.0,0.0,10.0,24.0,11.0,19.85,114.8,-0.036000000000000004,62.3,11.22,108.5,97.3,2.07,11.0,0.0,0.0,0.0,0.0,14.0,23.0,13.0,1.0
19.85,114.8,-0.036000000000000004,62.3,11.22,108.5,97.3,2.07,11.0,0.0,0.0,0.0,0.0,14.0,23.0,13.0,31.18,117.2,-0.08900000000000001,61.9,7.0,105.6,98.6,4.09,3.0,0.0,0.0,0.0,0.0,10.0,24.0,11.0,0.0
29.31,120.8,-0.021,66.0,8.86,106.7,97.8,-5.16,1.0,0.0,0.0,0.0,0.0,12.0,26.0,13.0,12.67,111.3,0.038,65.6,5.48,105.7,100.2,0.82,9.0,0.0,0.0,0.0,0.0,11.0,23.0,10.0,1.0
12.67,111.3,0.038,65.6,5.48,105.7,100.2,0.82,9.0,0.0,0.0,0.0,0.0,11.0,23.0,10.0,29.31,120.8,-0.021,66.0,8.86,106.7,97.8,-5.16,1.0,0.0,0.0,0.0,0.0,12.0,26.0,13.0,0.0
25.23,112.7,0.01,66.4,7.05,106.8,99.8,2.64,1.0,0.0,0.0,0.0,0.0,10.0,28.0,13.0,17.14,112.2,0.038,69.6,8.57,106.6,98.0,-0.95,8.0,0.0,0.0,0.0,0.0,13.0,25.0,12.0,1.0
17.14,112.2,0.038,69.6,8.57,106.6,98.0,-0.95,8.0,0.0,0.0,0.0,0.0,13.0,25.0,12.0,25.23,112.7,0.01,66.4,7.05,106.8,99.8,2.64,1.0,0.0,0.0,0.0,0.0,10.0,28.0,13.0,0.0
13.89,111.8,0.051,64.6,5.67,105.8,100.1,-0.5,13.0,0.0,0.0,0.0,0.0,10.0,21.0,11.0,16.95,112.3,-0.011000000000000001,69.2,3.19,103.4,100.2,-7.55,12.0,0.0,0.0,1.0,0.0,13.0,25.0,11.0,1.0
16.95,112.3,-0.011000000000000001,69.2,3.19,103.4,100.2,-7.55,12.0,0.0,0.0,1.0,0.0,13.0,25.0,11.0,13.89,111.8,0.051,64.6,5.67,105.8,100.1,-0.5,13.0,0.0,0.0,0.0,0.0,10.0,21.0,11.0,0.0
22.37,113.6,0.027999999999999997,61.9,8.41,107.7,99.3,4.96,2.0,0.0,0.0,0.0,0.0,10.0,25.0,10.0,15.82,110.6,0.042,64.6,10.84,108.1,97.3,-0.8,7.0,0.0,0.0,0.0,0.0,11.0,21.0,11.0,1.0
15.82,110.6,0.042,64.6,10.84,108.1,97.3,-0.8,7.0,0.0,0.0,0.0,0.0,11.0,21.0,11.0,22.37,113.6,0.027999999999999997,61.9,8.41,107.7,99.3,4.96,2.0,0.0,0.0,0.0,0.0,10.0,25.0,10.0,0.0
25.42,115.1,0.02,63.6,10.18,107.3,97.1,-5.53,2.0,0.0,0.0,1.0,0.0,10.0,24.0,10.0,17.63,117.5,-0.046,68.3,6.74,105.5,98.7,-3.12,10.0,0.0,0.0,0.0,0.0,12.0,26.0,13.0,1.0
17.63,117.5,-0.046,68.3,6.74,105.5,98.7,-3.12,10.0,0.0,0.0,0.0,0.0,12.0,26.0,13.0,25.42,115.1,0.02,63.6,10.18,107.3,97.1,-5.53,2.0,0.0,0.0,1.0,0.0,10.0,24.0,10.0,0.0
18.32,113.2,0.09,63.3,9.28,105.9,96.6,-1.14,3.0,0.0,0.0,0.0,0.0,11.0,23.0,13.0,22.37,113.6,0.027999999999999997,61.9,8.41,107.7,99.3,4.96,2.0,0.0,0.0,0.0,0.0,10.0,25.0,10.0,1.0
22.37,113.6,0.027999999999999997,61.9,8.41,107.7,99.3,4.96,2.0,0.0,0.0,0.0,0.0,10.0,25.0,10.0,18.32,113.2,0.09,63.3,9.28,105.9,96.6,-1.14,3.0,0.0,0.0,0.0,0.0,11.0,23.0,13.0,0.0
25.42,115.1,0.02,63.6,10.18,107.3,97.1,-5.53,2.0,0.0,0.0,1.0,0.0,10.0,24.0,10.0,21.88,115.4,-0.012,65.5,7.99,106.4,98.5,1.45,6.0,0.0,0.0,0.0,0.0,11.0,24.0,13.0,1.0
21.88,115.4,-0.012,65.5,7.99,106.4,98.5,1.45,6.0,0.0,0.0,0.0,0.0,11.0,24.0,13.0,25.42,115.1,0.02,63.6,10.18,107.3,97.1,-5.53,2.0,0.0,0.0,1.0,0.0,10.0,24.0,10.0,0.0
24.83,113.1,-0.004,63.1,9.46,106.8,97.4,-4.44,4.0,0.0,0.0,0.0,0.0,14.0,24.0,12.0,29.31,120.8,-0.021,66.0,8.86,106.7,97.8,-5.16,1.0,0.0,0.0,0.0,0.0,12.0,26.0,13.0,1.0
29.31,120.8,-0.021,66.0,8.86,106.7,97.8,-5.16,1.0,0.0,0.0,0.0,0.0,12.0,26.0,13.0,24.83,113.1,-0.004,63.1,9.46,106.8,97.4,-4.44,4.0,0.0,0.0,0.0,0.0,14.0,24.0,12.0,0.0
20.31,111.8,-0.002,63.8,6.71,106.9,100.2,0.17,9.0,0.0,0.0,0.0,0.0,13.0,25.0,12.0,13.89,111.8,0.051,64.6,5.67,105.8,100.1,-0.5,13.0,0.0,0.0,0.0,0.0,10.0,21.0,11.0,1.0
13.89,111.8,0.051,64.6,5.67,105.8,100.1,-0.5,13.0,0.0,0.0,0.0,0.0,10.0,21.0,11.0,20.31,111.8,-0.002,63.8,6.71,106.9,100.2,0.17,9.0,0.0,0.0,0.0,0.0,13.0,25.0,12.0,0.0
26.98,119.1,0.033,66.7,9.95,108.4,98.5,6.85,2.0,0.0,0.0,0.0,0.0,9.0,24.0,10.0,24.17,112.6,0.001,63.1,11.91,108.8,96.9,-0.75,3.0,0.0,0.0,0.0,0.0,11.0,25.0,13.0,1.0
24.17,112.6,0.001,63.1,11.91,108.8,96.9,-0.75,3.0,0.0,0.0,0.0,0.0,11.0,25.0,13.0,26.98,119.1,0.033,66.7,9.95,108.4,98.5,6.85,2.0,0.0,0.0,0.0,0.0,9.0,24.0,10.0,0.0
31.18,117.2,-0.08900000000000001,61.9,7.0,105.6,98.6,4.09,3.0,0.0,0.0,0.0,0.0,10.0,24.0,11.0,6.27,104.9,0.039,67.9,-2.79,101.3,104.1,4.57,15.0,0.0,0.0,1.0,0.0,11.0,24.0,14.0,1.0
6.27,104.9,0.039,67.9,-2.79,101.3,104.1,4.57,15.0,0.0,0.0,1.0,0.0,11.0,24.0,14.0,31.18,117.2,-0.08900000000000001,61.9,7.0,105.6,98.6,4.09,3.0,0.0,0.0,0.0,0.0,10.0,24.0,11.0,0.0
32.92,117.7,-0.016,65.8,10.23,107.4,97.2,2.15,1.0,0.0,0.0,1.0,0.0,13.0,23.0,12.0,16.78,106.6,0.052000000000000005,67.9,5.92,105.1,99.2,-8.08,12.0,0.0,0.0,0.0,0.0,12.0,25.0,14.0,1.0
16.78,106.6,0.052000000000000005,67.9,5.92,105.1,99.2,-8.08,12.0,0.0,0.0,0.0,0.0,12.0,25.0,14.0,32.92,117.7,-0.016,65.8,10.23,107.4,97.2,2.15,1.0,0.0,0.0,1.0,0.0,13.0,23.0,12.0,0.0
27.86,121.9,-0.006999999999999999,64.0,11.13,108.2,97.0,-3.09,4.0,0.0,0.0,0.0,0.0,10.0,24.0,9.0,25.23,112.7,0.01,66.4,7.05,106.8,99.8,2.64,1.0,0.0,0.0,0.0,0.0,10.0,28.0,13.0,1.0
25.23,112.7,0.01,66.4,7.05,106.8,99.8,2.64,1.0,0.0,0.0,0.0,0.0,10.0,28.0,13.0,27.86,121.9,-0.006999999999999999,64.0,11.13,108.2,97.0,-3.09,4.0,0.0,0.0,0.0,0.0,10.0,24.0,9.0,0.0
24.83,113.1,-0.004,63.1,9.46,106.8,97.4,-4.44,4.0,0.0,0.0,0.0,0.0,14.0,24.0,12.0,18.32,113.2,0.09,63.3,9.28,105.9,96.6,-1.14,3.0,0.0,0.0,0.0,0.0,11.0,23.0,13.0,1.0
18.32,113.2,0.09,63.3,9.28,105.9,96.6,-1.14,3.0,0.0,0.0,0.0,0.0,11.0,23.0,13.0,24.83,113.1,-0.004,63.1,9.46,106.8,97.4,-4.44,4.0,0.0,0.0,0.0,0.0,14.0,24.0,12.0,0.0
20.31,111.8,-0.002,63.8,6.71,106.9,100.2,0.17,9.0,0.0,0.0,0.0,0.0,13.0,25.0,12.0,25.42,115.1,0.02,63.6,10.18,107.3,97.1,-5.53,2.0,0.0,0.0,1.0,0.0,10.0,24.0,10.0,1.0
25.42,115.1,0.02,63.6,10.18,107.3,97.1,-5.53,2.0,0.0,0.0,1.0,0.0,10.0,24.0,10.0,20.31,111.8,-0.002,63.8,6.71,106.9,100.2,0.17,9.0,0.0,0.0,0.0,0.0,13.0,25.0,12.0,0.0
32.92,117.7,-0.016,65.8,10.23,107.4,97.2,2.15,1.0,0.0,0.0,1.0,0.0,13.0,23.0,12.0,26.98,119.1,0.033,66.7,9.95,108.4,98.5,6.85,2.0,0.0,0.0,0.0,0.0,9.0,24.0,10.0,1.0
26.98,119.1,0.033,66.7,9.95,108.4,98.5,6.85,2.0,0.0,0.0,0.0,0.0,9.0,24.0,10.0,32.92,117.7,-0.016,65.8,10.23,107.4,97.2,2.15,1.0,0.0,0.0,1.0,0.0,13.0,23.0,12.0,0.0
27.86,121.9,-0.006999999999999999,64.0,11.13,108.2,97.0,-3.09,4.0,0.0,0.0,0.0,0.0,10.0,24.0,9.0,31.18,117.2,-0.08900000000000001,61.9,7.0,105.6,98.6,4.09,3.0,0.0,0.0,0.0,0.0,10.0,24.0,11.0,1.0
31.18,117.2,-0.08900000000000001,61.9,7.0,105.6,98.6,4.09,3.0,0.0,0.0,0.0,0.0,10.0,24.0,11.0,27.86,121.9,-0.006999999999999999,64.0,11.13,108.2,97.0,-3.09,4.0,0.0,0.0,0.0,0.0,10.0,24.0,9.0,0.0
